"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FBN1",1.61832016806723,11.5830016129032,6.55976840736071,1.32059742817715e-08,3.98004760192095e-06,9.56240908992855
"ADAMTSL2",1.53026722689076,6.44361451612903,6.49673854670217,1.69130587103416e-08,5.02342355376435e-06,9.32674645902865
"ODZ4",1.48705,7.33767903225806,6.46207512549518,1.93755447042703e-08,5.6726059024188e-06,9.19728474137642
"PLAT",1.4965537815126,9.25366935483871,6.45624063921677,1.98237394863831e-08,5.68239908517116e-06,9.17550426472793
"CPXM1",1.39746596638655,8.50789516129032,6.45146666802902,2.01981236203248e-08,5.68239908517116e-06,9.15768499832678
"MFAP5",1.84301134453782,8.88041935483871,6.44822521258659,2.04563233763226e-08,5.68239908517116e-06,9.1455871397797
"KIAA1462",1.17185273109243,9.25869677419355,6.44745594442913,2.051808003819e-08,5.68239908517116e-06,9.14271619180024
"EMILIN1",1.37788886554621,9.77026290322581,6.44395136148457,2.08017810964994e-08,5.68415602388878e-06,9.12963758160875
"LRRC32",1.3793069327731,8.94165483870968,6.39491630579019,2.52053819347354e-08,6.78636442433779e-06,8.94676364440645
"SSC5D",1.59680294117647,7.48481612903226,6.3919698453061,2.54977096064219e-08,6.78636442433779e-06,8.93578212193563
"SGCD",1.55939180672269,6.96794677419355,6.37048483606409,2.77336384925066e-08,7.28683573417219e-06,8.85573225520752
"TSHZ3",1.12357899159664,7.46919193548387,6.36336023621348,2.85172842182377e-08,7.3978888958046e-06,8.8291969950326
"GALNT5",1.94361491596639,4.96608548387097,6.35277317544139,2.97225854953308e-08,7.61418333926636e-06,8.78977520019361
"DCN",1.44161071428571,12.47025,6.33069444226266,3.24014254562282e-08,8.19796065802395e-06,8.70759930339639
"MMP11",2.14123088235294,11.4058983870968,6.3057408188317,3.57187260873735e-08,8.9270679565199e-06,8.61478315831204
"RUNX1T1",1.90478235294118,4.12390806451613,6.29643484270489,3.70404036234836e-08,9.14585580553822e-06,8.58018576267785
"KIAA1199",2.31760399159664,7.87260483870968,6.28984616409672,3.80054159269038e-08,9.27241659530913e-06,8.55569616326953
"PRKG1",1.89340882352941,4.89602096774193,6.28114366033163,3.93183973422666e-08,9.47764986723871e-06,8.52335673305759
"SLC38A4",1.71935399159664,2.54663225806452,6.27820708299262,3.97715374540124e-08,9.47764986723871e-06,8.51244593176363
"CPZ",1.65574411764706,7.18193870967742,6.24217331346995,4.57726059960979e-08,1.07823423825751e-05,8.37863961994981
"PCDH7",1.72354915966386,7.6994935483871,6.23694199133477,4.67155279075937e-08,1.08794094197526e-05,8.35922578389047
"ITGA1",1.22624495798319,9.17158548387097,6.23299218982129,4.74402150302915e-08,1.09240423239415e-05,8.34456980477723
"RUNX2",1.04043571428572,8.13232580645161,6.21279631448696,5.13237285250378e-08,1.16547384421774e-05,8.26965942423747
"SFRP4",2.23550903361345,9.4439064516129,6.21066857622096,5.17508147866762e-08,1.16547384421774e-05,8.2617699503667
"MXRA8",1.68755483193277,9.92107258064516,6.19542639981452,5.49151632783346e-08,1.22329495241977e-05,8.2052685718202
"SLC24A2",1.75051743697479,1.88492903225807,6.13757545730254,6.8772385435846e-08,1.51550673884111e-05,7.99107107295094
"CD248",1.29743760504202,9.38045161290323,6.12814894705817,7.13380140293694e-08,1.55532048884883e-05,7.95620730310173
"PLAU",1.00576008403362,10.8072387096774,6.0916688409684,8.21931348827127e-08,1.76315670677912e-05,7.82139156799343
"EFEMP2",1.09461848739496,9.15805322580645,6.09042280033129,8.2591511589146e-08,1.76315670677912e-05,7.81678970216532
"SYTL4",1.03709285714286,7.48743548387097,6.08234642818896,8.52204723950486e-08,1.80052408377745e-05,7.78696698567843
"HEYL",1.23574726890756,7.68655,6.06497729360663,9.11587663002613e-08,1.90633444546689e-05,7.72285872248229
"CXCR7",1.15808718487395,8.04816935483871,6.05659163451909,9.41707994962081e-08,1.9494306715912e-05,7.69192205507335
"MFRP",1.33845021008403,8.18427096774194,6.04682073802053,9.78050432014401e-08,2.00441655537031e-05,7.65588672102172
"GREM1",1.72889516806723,9.29786451612903,6.04246703491885,9.94688402776439e-08,2.0183311016337e-05,7.63983426196777
"INHBA",1.34629264705882,8.08346451612903,6.02855296154389,1.04976600128331e-07,2.10920631669609e-05,7.58854909499546
"LRP1",1.14377815126051,12.1901403225806,6.01550365315976,1.10416307415684e-07,2.19696291667673e-05,7.54047528994045
"CCDC80",1.4549787815126,10.9150951612903,6.00485642924462,1.15060920347592e-07,2.24864649627116e-05,7.5012681673212
"RAB31",0.997006932773113,10.8963564516129,6.00452560216952,1.15208296139588e-07,2.24864649627116e-05,7.50005018821263
"LTBP2",1.26247941176471,11.0741274193548,5.9954532559325,1.19323534182217e-07,2.3069967071041e-05,7.46665521921333
"PCDH12",1.07047878151261,8.01204032258064,5.97810585020064,1.27602090441618e-07,2.44399742197245e-05,7.40283227168979
"ODZ3",1.7137768907563,6.65502741935484,5.9687945012913,1.32277825185825e-07,2.51009421236879e-05,7.36859245172203
"WNT2",1.29658529411765,7.60038064516129,5.94290879960799,1.46187126866103e-07,2.74858621834305e-05,7.27347083227748
"C5orf62",0.827788445378149,8.04633064516129,5.93127095464205,1.52903610088949e-07,2.84873325923902e-05,7.23073737178537
"ITGA5",0.786402100840334,11.0097741935484,5.92071568359882,1.59259142026618e-07,2.94041158260676e-05,7.19199638248339
"MAP1A",1.2809044117647,8.0902064516129,5.90572652925092,1.68736310147711e-07,3.08757316086357e-05,7.13701032848694
"ECM2",1.41523991596638,7.6405564516129,5.85036005948604,2.08839817029274e-07,3.78757806212206e-05,6.93420205599545
"PPEF1",1.59384852941176,4.32652096774194,5.83683911276617,2.1998739453786e-07,3.95475584531483e-05,6.88474735405196
"PLXDC1",1.15179159663866,8.11274193548387,5.83035932903211,2.25536529699952e-07,4.01925707797462e-05,6.86105698787278
"CRISPLD2",1.09058025210084,10.3290887096774,5.81476436365094,2.39465967712405e-07,4.2307030537052e-05,6.80406880805064
"CDH13",1.12659201680672,7.59343709677419,5.81009156707602,2.43803075054355e-07,4.27051300868713e-05,6.78700082594403
"SLC1A7",1.49955021008403,2.32961612903226,5.80692169590604,2.46789377899228e-07,4.28618772090405e-05,6.77542449450621
"C14orf37",1.43069159663866,5.75508709677419,5.78090299190651,2.72708825765701e-07,4.69655014726242e-05,6.68046690285472
"BDKRB2",1.34782163865546,7.33983870967742,5.77713724151068,2.76676815420964e-07,4.72517887936437e-05,6.66673275340639
"COL4A1",0.91831071428571,13.1506790322581,5.76418414412589,2.90766599948707e-07,4.92476917301553e-05,6.6195093735344
"SERPINF1",1.12219117647059,11.2923951612903,5.72440395800584,3.38625257932416e-07,5.68834920989093e-05,6.47466015625906
"THBS1",1.41568823529411,12.8815451612903,5.69534789451613,3.78427319123999e-07,6.30527599847743e-05,6.36903349677332
"RARRES2",1.21439012605042,9.09384516129032,5.67280813201859,4.12457351840902e-07,6.81685561986084e-05,6.28719849831863
"GRID1",1.35065504201681,4.67835322580645,5.66794190696463,4.2019203703291e-07,6.88913248556196e-05,6.26954271163182
"RGS4",1.71727163865546,6.71739032258065,5.6633414414618,4.27636032903009e-07,6.95553401453513e-05,6.25285510811545
"MATN3",2.10446512605042,6.43677580645161,5.659881458668,4.33320332963326e-07,6.99249362500031e-05,6.24030699550946
"CORIN",1.95206911764706,5.18511451612903,5.64162363159474,4.64574785152518e-07,7.4382778491529e-05,6.17412869574047
"SYPL2",1.19589894957983,3.54540483870968,5.5921081328403,5.60990652471195e-07,8.91235847422067e-05,5.9949643728205
"KCNE4",1.31882184873949,6.86321774193548,5.59003591209689,5.65430141196005e-07,8.91378870282379e-05,5.98747646686373
"APLNR",1.23521449579833,9.2531935483871,5.57296579109934,6.03345400205286e-07,9.37709278268817e-05,5.92582551244475
"CNRIP1",0.998699579831935,6.74130967741935,5.57269351587114,6.03970063098877e-07,9.37709278268817e-05,5.92484261100769
"OMD",1.78828928571428,5.69828548387097,5.56676701698604,6.17726139161964e-07,9.49541929126436e-05,5.90345177980139
"MRVI1",1.3952731092437,7.82748548387097,5.56543598182197,6.2085790232723e-07,9.49541929126436e-05,5.89864854219308
"DKK3",1.32349432773109,8.94961935483871,5.54730045537833,6.6512296074094e-07,0.000100970592277221,5.83323833317417
"SPRY4",1.02269390756303,8.92700000000001,5.54152854982707,6.79853852639398e-07,0.000102447976882293,5.81243411813697
"DOK6",1.36748130252101,4.19664838709678,5.48245489102679,8.50405841625937e-07,0.000127213265096949,5.59989342056009
"C10orf72",1.31288445378151,7.51179032258064,5.458279736792,9.31802158546211e-07,0.000138379372733667,5.51311961297737
"SPOCK1",1.80583949579832,8.30004193548387,5.44945954114635,9.63373414803704e-07,0.000141264508269166,5.48149095609218
"LHFP",1.03663151260504,8.68124677419355,5.44793525054365,9.68935389333414e-07,0.000141264508269166,5.47602660581397
"GUCY1A2",1.52176701680672,4.11012096774194,5.44712394930096,9.71908639892284e-07,0.000141264508269166,5.47311841385223
"COPZ2",1.11798340336135,6.91499838709677,5.43782620427153,1.00663191554004e-06,0.000145281087866744,5.43979963351804
"RASGRF2",1.23535630252101,6.40536774193548,5.43161340539497,1.0305129297113e-06,0.000147338418044655,5.41754608205477
"CD93",1.04835609243697,10.5613370967742,5.42997704126087,1.03689522950686e-06,0.000147338418044655,5.41168617599404
"CPN2",1.18700021008403,1.85081774193548,5.428559664966,1.04245489491924e-06,0.000147338418044655,5.4066109386505
"ITGB5",1.15588256302521,11.0714532258065,5.42593638367224,1.05282236256476e-06,0.000147784530810974,5.39721881708979
"DIO2",2.15978802521008,8.69631774193548,5.42000519739824,1.07663915809926e-06,0.000150099611606028,5.37598885020741
"MAGEL2",1.38829243697479,3.03646451612903,5.40109019068338,1.15619603523509e-06,0.000160101902338567,5.30833546880973
"TPSB2",1.983775,6.30215161290323,5.39578472609487,1.17953295897897e-06,0.000162237237995402,5.28937331958636
"SALL1",1.57051176470588,3.94854838709677,5.39088703268174,1.20148795251575e-06,0.000162393886554354,5.27187402691178
"PTGER3",1.81269033613446,6.46697741935484,5.39028007313645,1.204236673442e-06,0.000162393886554354,5.2697057462566
"PPIC",0.690474159663863,9.7630935483871,5.39023439693212,1.20444377653273e-06,0.000162393886554354,5.26954257747421
"ETV1",1.07569453781513,7.35061129032258,5.37134177122132,1.29318547945177e-06,0.000173219236705128,5.20209190771204
"CYS1",1.39675777310924,5.62580322580645,5.36122430427255,1.34332605219459e-06,0.000178767039699195,5.16600286946241
"CFH",1.09303823529412,9.99940806451613,5.35592451604455,1.3703503810507e-06,0.000181186843285503,5.14710760921354
"KCND2",1.80966701680672,5.20965161290323,5.35008602616047,1.40074178021394e-06,0.000184017961818619,5.12629900034101
"FAM198B",1.17222100840336,10.0337951612903,5.34507685607322,1.42734469646872e-06,0.000186318485410381,5.10845222104184
"DIRC1",1.07524789915966,1.72058064516129,5.33392164375444,1.48838921808309e-06,0.000193057269844272,5.06872852966748
"NUAK1",1.04828067226891,8.2382064516129,5.33088350019771,1.50545560851081e-06,0.00019404281283535,5.05791458957386
"PTPRG",1.28235651260504,8.43902419354839,5.3171440538277,1.58507260372846e-06,0.000203027987130069,5.00903679123689
"ZEB1",1.07264012605043,8.66201129032258,5.29838706475038,1.70049415165706e-06,0.000216459174807825,4.94237914157267
"LOX",1.14320168067227,9.61757419354839,5.26719347195407,1.91102690135111e-06,0.00024175669948327,4.83170610630107
"NDN",1.10733004201681,7.13804193548387,5.2569295785776,1.98575560464056e-06,0.000249669173996955,4.79534051377872
"TBX5",1.26200231092437,5.26026935483871,5.23444489939449,2.15965320836749e-06,0.000269877639343191,4.71576377137929
"GALNT10",0.999387394957983,9.51002258064516,5.23061440944482,2.19073620938751e-06,0.000272102714395076,4.70221919027162
"MAB21L1",1.39570819327731,2.86059193548387,5.21562325287715,2.3166712899109e-06,0.000284314996703273,4.64924477255488
"CALD1",0.905587394957983,12.6127838709677,5.21560775044265,2.31680513562245e-06,0.000284314996703273,4.64919001972443
"ADAMTS7",1.06608613445378,7.2510564516129,5.19426204324358,2.50850306718637e-06,0.000304740768328752,4.57385528080334
"WNT9B",1.1035218487395,1.33055,5.19350185741856,2.51561013958888e-06,0.000304740768328752,4.57117444862326
"MRGPRF",1.14011029411765,5.92009677419355,5.19219669934197,2.52785842763189e-06,0.000304740768328752,4.56657207863158
"PDGFRA",1.25801701680672,10.1254338709677,5.19037402728708,2.54506150720537e-06,0.000305020412448344,4.56014550801522
"SLIT2",1.49956365546218,6.77363064516129,5.18747808830149,2.57263149494381e-06,0.000306487162001023,4.54993639166384
"MXRA5",1.13121575630252,12.4365048387097,5.18595909153773,2.58720986757963e-06,0.000306487162001023,4.54458227128712
"EPHA3",1.5060481092437,4.74525806451613,5.18160246300081,2.62947404130507e-06,0.000309703683922448,4.52922932047835
"SLCO2A1",1.49712058823529,8.47360161290323,5.17498185029359,2.69500400763326e-06,0.000315608069328206,4.50590704172821
"PRICKLE2",1.35987857142857,8.05746129032258,5.17122348301147,2.73291540182794e-06,0.00031822936502876,4.492672401211
"HEG1",1.0264743697479,10.6069338709677,5.16790083511191,2.76686785263238e-06,0.000320362654078237,4.48097504126104
"LOC283867",1.28441890756303,1.88515161290323,5.16503367079906,2.79649893723832e-06,0.000321974433818889,4.47088343551141
"BCL6B",1.04318319327731,7.77134677419355,5.162728010695,2.82055314113187e-06,0.000322929698739422,4.46276966472453
"FRMD6",0.942866386554622,9.80976290322581,5.1429173017846,3.03578845039142e-06,0.000345641380568455,4.39310981511225
"EDIL3",2.11309222689076,6.25740322580645,5.13792968800941,3.09247159809292e-06,0.000350149795200643,4.37558771391248
"ADAMTS6",0.965669957983192,5.21766451612903,5.11969690849531,3.30867088184919e-06,0.000372570884904491,4.3115879346426
"LDB2",1.04542941176471,7.3168,5.10729895208219,3.46409341636509e-06,0.000387940603688449,4.26811822720904
"SLC6A1",1.30351743697479,3.6484,5.10578651527579,3.48353753130613e-06,0.000387997924818412,4.26281805206282
"MMP14",0.893291386554624,12.9284516129032,5.10249197258776,3.52626448158458e-06,0.000390633861003213,4.25127473670036
"GRP",2.03598382352941,3.56443225806452,5.09950966320613,3.56538564767486e-06,0.000392844158405638,4.24082785528871
"PRRX1",1.03648025210084,10.5722709677419,5.09521494759401,3.62247251344529e-06,0.000396999741660683,4.22578776320372
"CTHRC1",1.05861281512605,10.5997903225806,5.08034739403519,3.82711544542759e-06,0.000417196297545708,4.17375897657225
"PCDH17",1.1628044117647,7.63544193548387,5.07531760131172,3.89888451287052e-06,0.000422771106914118,4.15617048189152
"SEMA5A",1.46289915966386,8.28220645161291,5.0650724409645,4.04918141689423e-06,0.000436757494514896,4.12036530895158
"TPSAB1",1.8303231092437,5.71846129032258,5.06214817148473,4.09311415514084e-06,0.000437396969100337,4.11015058469755
"OLFML2B",0.905449159663865,9.92025806451613,5.06183839762812,4.09779535802014e-06,0.000437396969100337,4.10906865164356
"DGKI",1.51369516806723,2.83595161290323,5.04023170230187,4.43760768874055e-06,0.000471214155300771,4.03366738350207
"TMEM2",0.78605420168067,10.4785048387097,5.03063712816816,4.59722960501132e-06,0.000485647543943825,4.0002253808656
"PDE1A",1.37302037815126,4.85146451612903,5.02591516496049,4.67784275107016e-06,0.000491629278668881,3.98377609595608
"ZCCHC24",1.12386827731092,8.60851129032258,5.02199145679677,4.74588183545865e-06,0.000496235215999437,3.97011220702267
"TIE1",1.01410462184874,8.39607903225806,5.01594706144137,4.85259884644495e-06,0.000502653456526662,3.94907148164683
"C15orf59",1.57290105042017,2.84141935483871,5.01573876081266,4.85631816103636e-06,0.000502653456526662,3.94834655896079
"GDF6",1.70271533613446,3.1250935483871,4.99752266527231,5.1926243317878e-06,0.000534762025405322,3.88499747968437
"GULP1",1.49924201680672,6.3701435483871,4.9901186146772,5.33575538663438e-06,0.000546754854468425,3.85927502933778
"LOC150622",2.65291827731092,2.68427258064516,4.96554751485178,5.83903105298573e-06,0.000595348768158654,3.77402195129086
"ARHGAP6",1.30996911764706,5.13609516129032,4.96413852336586,5.86926069377009e-06,0.000595468458703585,3.76913837976386
"SRRM3",1.36345924369748,4.28176774193549,4.96229596157606,5.90902410906232e-06,0.000596549458576961,3.76275289589744
"CACNA1H",1.45348613445378,5.22400161290323,4.9521284071042,6.13324054973103e-06,0.000616150156010724,3.72753401646625
"FBXL7",1.25589831932773,7.65151129032258,4.94516102308991,6.29167994991038e-06,0.000628175732513604,3.70341697437016
"MYL3",0.786756932773109,0.832958064516129,4.94407252336723,6.31679224240242e-06,0.000628175732513604,3.69965046720815
"HRH1",1.03613151260504,7.26767258064516,4.94285921151165,6.34489980630019e-06,0.000628175732513604,3.69545247387534
"ADAMTS15",1.77745210084034,3.89010322580645,4.93245294113054,6.5910593997098e-06,0.000649409477584868,3.65946461292331
"SERPINE1",1.26580945378151,9.63875,4.92849204483574,6.68719265734123e-06,0.000655728834064838,3.64577485138192
"HIGD1B",1.18716197478992,2.7510064516129,4.91302602740543,7.07589287078635e-06,0.000690539754732835,3.59236403604798
"AGTR1",1.42215462184874,3.84049838709677,4.90814904432382,7.20299209467504e-06,0.000699611943072371,3.57553606519189
"KCNJ15",1.08133214285714,5.3656064516129,4.88529575241238,7.82899002224872e-06,0.000754155401022681,3.49677344189866
"EVC",1.24627163865546,8.52575,4.88495018835843,7.83885323620073e-06,0.000754155401022681,3.4955836487826
"LRRC17",1.63769726890756,5.14862419354839,4.88368908352083,7.87495148916042e-06,0.000754155401022681,3.49124190430722
"NRK",2.14988067226891,4.01695967741936,4.87484344514708,8.13276728582554e-06,0.000769611810156583,3.46080123118762
"GPR4",0.805950420168063,7.29723709677419,4.87437937834259,8.14651881552719e-06,0.000769611810156583,3.45920486689729
"TMEM22",1.00008718487395,5.31867419354839,4.87429547068231,8.14900765121394e-06,0.000769611810156583,3.45891623596235
"ENPEP",1.23180105042017,7.14926451612903,4.8665393147534,8.38231154159932e-06,0.000788014186851085,3.43224512487893
"C13orf33",1.53885042016807,6.73165,4.8582809289532,8.6379106003633e-06,0.000808334885131714,3.40386664691417
"TMEM233",1.03835672268908,2.1784,4.85123807699952,8.86190398960153e-06,0.000825526638013153,3.37968121397672
"FLRT3",2.6006237394958,4.28628064516129,4.84139975847859,9.18434952327008e-06,0.000851692575248403,3.34592092788282
"FLT1",0.849501890756297,9.89074516129033,4.83389070290763,9.43815425300371e-06,0.000871286185860622,3.3201731361209
"PRTG",1.66852836134454,4.14078870967742,4.82911517681603,9.60312326622304e-06,0.000882539947165807,3.3038072044346
"TMEM200B",1.67124516806723,5.71655,4.82730345124116,9.66644419935007e-06,0.00088387757338361,3.29760015126375
"TIMP2",0.932416806722689,12.7799967741935,4.82623622342142,9.70393549386709e-06,0.00088387757338361,3.2939442468455
"BTBD19",1.16385525210084,3.46764677419355,4.81710907769933,1.00304339941275e-05,0.000907517468574992,3.26269236332198
"RHOBTB1",0.801983403361346,8.47610806451613,4.81651544369315,1.00520379314201e-05,0.000907517468574992,3.26066060431895
"VGLL3",1.21054327731093,8.01726774193548,4.80523216416031,1.0471429620484e-05,0.000941234555448242,3.22206317578939
"COMP",2.34455609243697,9.0493564516129,4.79615856351966,1.08210623099816e-05,0.000962604665831193,3.19105286930111
"MMP28",1.19657899159664,4.90762419354839,4.79599828125754,1.08273399607135e-05,0.000962604665831193,3.19050530996321
"SCARF2",1.20240777310924,6.92292419354839,4.79445590686244,1.08879312784064e-05,0.000962604665831193,3.18523662600108
"SAMD14",1.09014537815126,3.81036451612903,4.79422434047034,1.08970568201833e-05,0.000962604665831193,3.184445668637
"HECW2",0.87733970588235,7.72869677419355,4.78698789975667,1.11860294025294e-05,0.000983890500323763,3.1597366325325
"HMCN1",1.48561974789916,8.27531612903226,4.78241761576786,1.13723812714198e-05,0.000996006759728536,3.14413962106656
"GPR116",0.977802310924371,9.06676774193548,4.77841779253987,1.15379612124983e-05,0.00100620841314442,3.13049474383285
"RAI2",1.34641890756302,6.70390161290323,4.77557697256747,1.16569913870648e-05,0.0010122812774852,3.12080667886053
"GPR124",0.946378781512603,9.22233548387097,4.76401056767256,1.21541409101454e-05,0.00104738574153127,3.0813877074111
"MEIS3",1.29271365546218,6.60824677419355,4.7637983590259,1.21634530342755e-05,0.00104738574153127,3.08066487924059
"ENPP1",1.37320525210084,8.42435161290323,4.7614051273906,1.22689567163601e-05,0.00105205020479115,3.0725139968876
"KLHL4",1.39118004201681,2.78290161290323,4.75418708963292,1.25926047303095e-05,0.00107530350559568,3.04794166048518
"ANGPT2",0.875115966386552,7.71699516129032,4.74432276052342,1.30484372263217e-05,0.00110960445027485,3.01438712645532
"TGFB1I1",1.00157731092437,8.23128064516129,4.73281171324211,1.36007749701566e-05,0.00115179455470409,2.97527008487358
"ELFN1",0.859275,4.86659032258065,4.7298190324247,1.37480753447526e-05,0.00115947759718255,2.96510720856812
"HOPX",1.1186012605042,7.29326935483871,4.7250437041179,1.39863517489829e-05,0.00117473890468712,2.94889654035993
"FEZ1",1.11214369747899,5.80407096774194,4.72111875877768,1.41852130634889e-05,0.00118657859805364,2.93557810255265
"TIMP3",1.1640775210084,12.6095758064516,4.71864600589122,1.43119130700937e-05,0.00119231035145732,2.92718989438033
"FLNC",1.80773697478991,6.92129677419355,4.71565859544871,1.44664584919527e-05,0.00120030607422704,2.91705845380254
"COL15A1",1.00770840336135,11.04625,4.7135658391272,1.45756912246946e-05,0.00120449280628585,2.90996283229867
"SEC23A",0.722566176470595,10.2059709677419,4.71082102852573,1.47201803553664e-05,0.00121154769559389,2.90065851591187
"CA12",1.71151197478991,8.14810322580645,4.70867020357664,1.48343783764904e-05,0.00121606300179118,2.89336937874845
"LAYN",0.937427731092436,6.50346612903226,4.70696100087082,1.49257451118518e-05,0.0012186781686147,2.88757796137226
"TLL1",1.70145042016807,5.01081774193549,4.70121377498497,1.52370167989553e-05,0.00123915643761028,2.86811113350965
"KDR",0.874232773109242,9.58838225806451,4.69990308931312,1.53088868424186e-05,0.00124008034367006,2.86367311523021
"ENOX1",0.993425210084034,5.23683870967742,4.69436304775328,1.56163434509274e-05,0.00126000528615475,2.84492053123683
"AKAP12",1.38703991596639,8.28174193548387,4.68441061271972,1.61838908603323e-05,0.00130047228642191,2.81125742010181
"PTH1R",1.31542079831933,3.23779193548387,4.68239991601627,1.63009740696098e-05,0.00130047228642191,2.80446036175084
"MICAL2",0.915647899159662,10.6288080645161,4.68227534536163,1.63082549824549e-05,0.00130047228642191,2.80403930041084
"BGN",1.10525231092437,13.5270596774194,4.68068816803659,1.64013008213727e-05,0.00130235594043265,2.79867492549153
"SHISA6",1.24171869747899,1.26285322580645,4.67970880570488,1.64589728004322e-05,0.00130235594043265,2.79536526733529
"FZD4",1.07430021008403,9.14536451612903,4.66859329816464,1.71275698944649e-05,0.00135004775929678,2.7578235423615
"SVEP1",1.64559516806722,7.43138387096774,4.66256625489259,1.75011061583707e-05,0.00137131066708835,2.73748467687178
"DPYSL3",1.27117226890756,11.3851516129032,4.66208695891375,1.75311503258099e-05,0.00137131066708835,2.73586775837918
"GPR21",0.79668256302521,1.53487258064516,4.65504950280264,1.79781248541238e-05,0.00140092658083808,2.71213544282304
"HTR2B",1.23899684873949,4.21376774193548,4.65200674090942,1.81748079597329e-05,0.00141088831184381,2.70187945618075
"FSTL1",0.844180042016809,12.6675338709677,4.64879727569623,1.83845420812115e-05,0.00142178417136735,2.69106490527017
"PCSK9",2.06120168067226,4.0594935483871,4.64346555352257,1.87381945768022e-05,0.00144368631449994,2.67310680815256
"IGF2",2.04300336134454,8.91157096774193,4.60947587263228,2.11538803554015e-05,0.00162369896630561,2.5588478094036
"ITGB3",1.47073823529412,6.76148387096774,4.60761302709275,2.12947096800857e-05,0.00162840962755103,2.55259696171948
"NEGR1",1.4843462184874,6.13676774193549,4.60630338145538,2.13942645225652e-05,0.00162994073280837,2.54820310136166
"LIMA1",0.873906302521007,10.4551532258065,4.60208927373199,2.17176963169229e-05,0.00164845358636673,2.5340687237004
"WISP1",1.23243025210084,7.40917741935484,4.58997210965111,2.26744773516001e-05,0.00171472597359296,2.49346069443223
"HSPB7",1.70329537815126,4.53620806451613,4.5798108070941,2.35083959233884e-05,0.00177125391931589,2.45944601182251
"KCNS2",1.09638424369748,1.38613225806452,4.57236795287105,2.41381088799134e-05,0.00181203810763716,2.43455377021089
"CCDC3",1.04152752100841,8.06332096774194,4.56487252333305,2.47888738381296e-05,0.00185409919868113,2.40950500703845
"C1QTNF3",1.37597016806722,6.7388,4.5631054778678,2.49447642421286e-05,0.00185897453955703,2.40360259881154
"TMEM204",0.945003571428573,7.26912419354839,4.5557991456737,2.55995382051938e-05,0.00189471731884512,2.37920897614698
"TRIM62",0.669748949579833,7.62982096774194,4.55471842033286,2.56978007799257e-05,0.00189471731884512,2.3756023371519
"PEAR1",1.17691806722689,6.16297096774194,4.55467520349116,2.57017378080874e-05,0.00189471731884512,2.37545812066151
"CALCRL",1.08482542016807,8.5858435483871,4.55096858835085,2.60416038662973e-05,0.00191289114564838,2.36309140334683
"FMOD",1.45544369747899,9.87173225806452,4.54937437390588,2.61891231257269e-05,0.00191685674763802,2.35777395295137
"GABRB2",1.53080210084034,3.2680435483871,4.54808096539681,2.63094054698084e-05,0.00191880767152403,2.3534604823531
"CNTN3",1.44084600840336,3.98208064516129,4.5367503369422,2.7386378257998e-05,0.00199027104971422,2.31569824997443
"MEG3",1.38701722689075,4.68530806451613,4.53427574623176,2.76272380439173e-05,0.00199030229222696,2.30745702636972
"PMEPA1",1.01910714285714,11.1778080645161,4.53340605502871,2.77123768391567e-05,0.00199030229222696,2.30456117150392
"PCDHGA11",1.19892415966387,3.88172096774194,4.53327415821086,2.77253112310571e-05,0.00199030229222696,2.30412201120203
"PDE1B",0.951414285714284,6.56322903225806,4.53276523631229,2.77752735228316e-05,0.00199030229222696,2.30242757507249
"DLL4",0.878255042016807,7.48269516129032,4.52433497064793,2.86157659246247e-05,0.00204338504132146,2.27437259146295
"HSPG2",1.19560420168067,12.2844467741935,4.51753364722468,2.93118578935422e-05,0.00208582366552172,2.25175682761925
"RXFP3",0.528331302521008,0.39376935483871,4.50963877948489,3.01405590427119e-05,0.00213212987577885,2.22552536023151
"COL21A1",1.91286092436975,4.75795967741936,4.50927694230669,3.01790817156057e-05,0.00213212987577885,2.22432365137944
"OLFML3",1.01538109243697,9.46162903225806,4.50838071292615,3.02747044916388e-05,0.00213212987577885,2.22134735622408
"PPAPDC3",1.00882542016807,4.68336612903226,4.50648339720609,3.04781118901965e-05,0.00213910419547153,2.21504748848709
"PCDHGA12",1.19178508403361,5.24237741935484,4.50119222734852,3.10524214631762e-05,0.00217197380705233,2.1974854054434
"ESAM",0.802913025210085,8.66795,4.49593749365016,3.16331961823147e-05,0.00220507048489917,2.18005414882796
"ITGA2",1.18831680672269,9.02102903225807,4.49183673457534,3.20937605544765e-05,0.00222959162306251,2.16645777537015
"TCF4",0.908358403361348,10.0324177419355,4.48731014028844,3.26097299279734e-05,0.00225293368453751,2.15145651451581
"GPX8",0.8731974789916,9.43091451612903,4.48696309672957,3.26496196109906e-05,0.00225293368453751,2.15030670604122
"MCAM",0.897852100840336,11.2869419354839,4.4703343672016,3.46176108402521e-05,0.00237437447292697,2.09526402715414
"CACNA1C",1.23850882352941,7.02988225806452,4.47014019377314,3.46412592663786e-05,0.00237437447292697,2.09462188461457
"PCDHGB7",1.49207142857143,5.99101129032258,4.46216941209144,3.5625704101172e-05,0.00243211273143872,2.06827385819212
"TM6SF2",1.06092352941176,2.80779677419355,4.46140932991152,3.5720988199622e-05,0.00243211273143872,2.06576255357102
"ADAMTSL1",1.09908445378152,6.23129516129032,4.46020982990912,3.58718623269364e-05,0.00243429783618621,2.06179984391085
